index_content,word,nature,emotion
970,吃,v,1
970,黑芝,nrt,1
971,珍爱,a,0
971,生命,vn,0
971,远离,v,0
971,酒,n,0
971,一类,m,0
971,致癌物,n,0
971,吃,v,0
971,吃,v,0
971,黑芝麻,n,0
972,珍爱,a,1
972,生命,vn,1
972,远离,v,1
973,货,n,1
973,业绩,n,1
973,涨,v,1
973,估计,v,1
973,横盘,n,1
973,十年,m,1
974,垃圾,n,1
974,市场,n,1
974,熊市,n,1
974,无疑,d,1
975,融资,vn,0
975,净,a,0
975,偿还,v,0
975,亿元,m,0
975,两,m,0
975,市,n,0
975,排名,v,0
975,第一,m,0
976,浮华,nz,1
976,褪尽,v,1
976,人比,j,1
976,烟花,n,1
976,寂寞,a,1
977,信创,n,0
977,周期,t,0
978,目标,n,1
979,明天,t,1
979,跟着,v,1
979,大哥,n,1
979,喝汤,v,1
979,鼓掌,v,1
979,鼓掌,v,1
979,鼓掌,v,1
979,鼓掌,v,1
980,酒水,n,0
980,税,n,0
980,标,n,0
980,烟草,n,0
980,税,n,0
981,股价,n,1
981,先,d,1
981,跌,v,1
981,回,v,1
981,元,m,1
981,九安,ns,1
981,医疗,n,1
981,茅,n,1
982,今晚,t,0
982,再来一个,d,0
982,大奖,nz,0
982,发财,v,0
982,捂,v,0
982,脸,n,0
982,旺,a,0
982,柴,n,0
982,想,v,0
983,拉格,nrt,1
983,大象,n,1
983,撑场面,n,1
984,大盘,n,0
984,弱,a,0
984,成,v,0
984,负,v,0
984,头号,n,0
984,责任,n,0
984,几次,m,0
984,大盘,n,0
985,买,v,1
985,机会,n,1
985,解套,nz,1
986,价值观,n,1
986,扭曲,v,1
986,不利于,v,1
986,经商,n,1
987,价格,n,0
987,跌,v,0
987,跌,v,0
987,地步,n,0
987,性质,n,0
988,最起码,l,0
988,困顿,v,0
989,高位,n,1
989,十字,nz,1
989,下周一,l,1
989,高开高,nr,1
989,走,v,1
990,机构,n,1
990,之间,f,1
990,来回,v,1
990,博弈,v,1
990,壁上观,n,1
991,买,v,0
991,无人问津,l,0
991,卖,v,0
991,人声鼎沸,i,0
991,大笑,v,0
991,韭菜,n,0
991,韭菜,n,0
991,韭,n,0
992,分析,vn,0
992,聊,v,0
992,点,q,0
992,交心,n,0
992,交底,n,0
992,说,v,0
992,假话,n,0
992,真话,n,0
992,说,v,0
992,一半,m,0
993,看好,v,1
993,股票,n,1
993,买入,v,1
993,前,f,1
993,涨,n,1
993,买入,v,1
993,下跌,v,1
994,乱套,n,0
994,一瓶,m,0
994,老酒,n,0
994,被,p,0
994,弄,v,0
994,元,m,0
994,一瓶,m,0
994,酱油,n,0
994,被,p,0
994,弄,v,0
995,卖,v,1
995,一手,m,1
995,留一手,v,1
995,碰,v,1
995,线,n,1
995,肯定,v,1
995,拉,v,1
996,涨,v,1
996,跌,v,1
996,散户,n,1
996,参与,v,1
997,全仓,n,1
997,买入,v,1
997,明年,t,1
997,翻倍,d,1
997,呲,v,1
997,牙,n,1
998,谢谢,nr,1
998,平价,n,1
999,破位,v,0
999,状态,n,0
999,啥时候,r,0
999,重,a,0
999,回到,v,0
1000,五粮液,n,1
1000,追上,v,1
1000,分化,vn,1
1000,时代,n,1
1001,今日,t,1
1001,板块,n,1
1001,资金,n,1
1001,流向,n,1
1001,影响,vn,1
1001,明天,t,1
1001,开盘,v,1
1002,明天,t,0
1002,字板,n,0
1003,昨天,t,1
1003,阴线,n,1
1003,很好,a,1
1003,解释,v,1
1003,得意,v,1
1004,上证指数,n,1
1004,一根,m,1
1004,大阳线,nz,1
1004,傲,a,1
1005,亿元,m,0
1005,蝉联,v,0
1005,首富,n,0
1005,钟,n,0
1005,睒,zg,0
1005,卖,v,0
1005,水,n,0
1006,引领,v,0
1006,消费,vn,0
1006,涨,v,0
1006,好消息,n,0
1007,近期,t,1
1007,营销,vn,1
1007,活动,vn,1
1008,转发,v,0
1009,股权,n,0
1009,投资,vn,0
1009,逃亡,v,0
1009,郭,nr,0
1009,广昌,ns,0
1009,带头,v,0
1009,减,v,0
1009,持股,v,0
1009,冲击,vn,0
1009,估,n,0
1010,重仓股,n,0
1010,公司,n,0
1010,营销,vn,0
1010,改,v,0
1011,重仓股,n,0
1011,国家,n,0
1011,发文,n,0
1011,支持,v,0
1011,贵,a,0
1012,上车,n,1
1012,机会,n,1
1013,明天,t,0
1013,字板,n,0
1014,安信,nz,0
1014,证券,n,0
1014,指出,v,0
1014,板块,n,0
1014,悲观,a,0
1014,预期,vn,0
1014,加速,v,0
1014,释放,v,0
1014,坚,v,0
1015,少,a,1
1015,喝酒,v,1
1015,吃,v,1
1015,人参,n,1
1015,补,v,1
1015,身体,n,1
1016,当日,t,0
1016,线,n,0
1016,反弹,v,0
1016,做,v,0
1016,有赚就好,l,0
1016,期望,v,0
1016,太,d,0
1016,高,a,0
1018,银行业,n,0
1018,监督管理,n,0
1018,法,j,0
1018,迎,v,0
1018,大修,nr,0
1018,机构,n,0
1018,股东,n,0
1018,控制,v,0
1019,抱团,n,1
1019,基金,n,1
1019,开,v,1
1019,北向,f,1
1019,资金,n,1
1019,选择,v,1
1019,一二只,m,1
1019,基金,n,1
1020,茅茅,nr,1
1020,回来,v,1
1021,反弹,v,0
1022,买入,v,1
1022,买入,v,1
1022,买入,v,1
1022,买入,v,1
1022,买入,v,1
1022,买入,v,1
1022,上涨,v,1
1022,上涨,v,1
1023,先进,a,0
1023,众泰,nz,0
1023,进,v,0
1023,大港,ns,0
1023,三进,nz,0
1023,一战,j,0
1023,封神,nr,0
1024,华丽,nr,1
1024,转身,v,1
1024,无数,m,1
1024,段,q,1
1024,辛酸,nz,1
1024,故事,n,1
1024,收获,v,1
1025,外围,f,0
1025,狂飙,n,0
1025,叠加,v,0
1025,昨晚,t,0
1025,条,n,0
1025,措施,n,0
1025,借势,n,0
1025,突突,vn,0
1026,抽,v,1
1026,中华,nz,1
1026,喝,vg,1
1026,做有,v,1
1026,理想,n,1
1026,新一代,t,1
1026,青年,t,1
1027,发贴,v,1
1027,私,ag,1
1027,换手率,nz,1
1028,东海,ns,0
1028,证券,n,0
1028,食品饮料,n,0
1028,周报,n,0
1028,利空,n,0
1028,出尽,v,0
1028,双节,n,0
1028,备,v,0
1029,国际局势,n,1
1029,悄然,d,1
1029,蜕变,v,1
1029,千亿,m,1
1029,资金,n,1
1029,锅底,n,1
1029,抢筹,v,1
1030,大宗,m,0
1030,交易,n,0
1030,成交,v,0
1030,万元,m,0
1030,成交价,n,0
1030,元,m,0
1031,克制,v,0
1031,以防,v,0
1031,大盘,n,0
1031,暴涨,v,0
1032,北上,f,1
1032,资金,n,1
1032,买入,v,1
1032,好事,n,1
1032,发觉,v,1
1032,北上,f,1
1032,买,v,1
1032,第二天,m,1
1033,供销社,n,0
1033,火爆,a,0
1033,供应,vn,0
1033,酒,n,0
1034,先知,n,1
1034,力量,n,1
1034,收割,v,1
1034,主力,n,1
1034,奢望,a,1
1035,港股,n,1
1035,白菜,n,1
1035,平宜,a,1
1035,港股,n,1
1035,投资,vn,1
1035,帐,q,1
1036,大盘走势,n,0
1036,消息面,n,0
1036,利好,a,0
1036,美股,m,0
1036,上涨,v,0
1036,实,n,0
1037,转发,v,0
1038,管控,vn,1
1038,放松,v,1
1038,喝,vg,1
1038,消费,vn,1
1038,顶级,n,1
1038,代表,n,1
1039,情况,n,1
1039,资金,n,1
1039,欲望,v,1
1039,股王,n,1
1039,大笑,v,1
1039,大笑,v,1
1039,大笑,v,1
1041,转发,v,0
1041,冲冲,vn,0
1042,喝,vg,0
1042,时间,n,0
1042,开整,v,0
1043,股道,n,1
1043,剑心,n,1
1043,百万,m,1
1043,实盘,n,1
1043,日记,n,1
1043,今日,t,1
1043,战况,n,1
1044,难产,n,1
1044,酒价,n,1
1044,股价,n,1
1044,只能,v,1
1044,保,v,1
1044,保酒,v,1
1044,价,n,1
1044,股价,n,1
1044,跌,v,1
1044,保,v,1
1045,持有,v,0
1045,众泰,nz,0
1045,汽车,n,0
1045,回报率,n,0
1045,持有,v,0
1045,要强,v,0
1046,北向,f,1
1046,资金,n,1
1046,今日,t,1
1046,大幅,d,1
1046,净,a,1
1046,买入,v,1
1046,亿元,m,1
1046,净,a,1
1046,买入,v,1
1046,额居,nrfg,1
1047,万股,m,0
1047,卖,v,0
1047,赚,v,0
1047,多万,m,0
1047,除天,t,0
1047,利息,n,0
1047,万,m,0
1047,净赚,v,0
1047,万,m,0
1047,拜,v,0
1048,获家,v,1
1048,机构,n,1
1048,低估,v,1
1048,亮眼,n,1
1048,长期,d,1
1048,行,v,1
1048,稳,a,1
1049,花,v,1
1049,半生,n,1
1049,求,v,1
1049,彩色,n,1
1049,梦想,n,1
1049,花,v,1
1049,半生,n,1
1049,灰,z,1
1050,尾盘,n,0
1050,跳水,v,0
1050,大盘,n,0
1050,干绿,z,0
1051,一手,m,1
1051,十几万,m,1
1051,机会,n,1
1051,把握,v,1
1051,不住,v,1
1051,哭,v,1
1052,猛,d,0
1052,干,v,0
1052,新能源,n,0
1052,昨天,t,0
1052,假消息,n,0
1052,满天飞,nr,0
1052,哭,v,0
1053,转发,v,0
1054,王牌,n,0
1054,师,ng,0
1054,疫情,n,0
1054,加速,v,0
1054,级别,n,0
1054,熊市,n,0
1054,开启,v,0
1055,招君,nr,1
1055,说,v,1
1055,大盘,n,1
1055,股,q,1
1055,指数,n,1
1055,全天,m,1
1055,涨,v,1
1055,稳,a,1
1055,增长,v,1
1055,相关,v,1
1055,板块,n,1
1055,拉,v,1
1056,股,q,1
1056,股市,n,1
1056,若想,nr,1
1056,人生,n,1
1056,总,b,1
1056,辉煌,a,1
1057,排排,v,1
1057,八大,j,1
1057,金刚,nr,1
1057,操盘手,n,1
1057,下周,t,1
1057,迎驾,v,1
1057,贡酒,n,1
1057,补涨,v,1
1058,毛台,n,0
1058,大众情人,i,0
1058,股,q,0
1058,下跌,v,0
1058,原因,n,0
1058,新鲜感,n,0
1058,酒,n,0
1058,车,n,0
1059,两,m,0
1059,市,n,0
1059,成交,v,0
1059,万亿,m,0
1059,早上,t,0
1059,开盘,v,0
1059,成交,v,0
1059,三分之一,mq,0
1060,年底,t,0
1061,昨天,t,1
1061,建仓,v,1
1061,说,v,1
1061,买,v,1
1061,涨,v,1
1061,带领,v,1
1061,大盘,n,1
1061,涨,v,1
1061,指,n,1
1062,搞,v,1
1062,明白,nr,1
1062,一手,m,1
1062,一手,m,1
1062,买,v,1
1062,算是,v,1
1062,小单,n,1
1062,盘口,s,1
1063,北向,f,0
1063,苟,nr,0
1063,终于,d,0
1063,不卖,v,0
1064,股,q,0
1064,下周,t,0
1064,底部,f,0
1065,有人,r,0
1065,说,v,0
1065,希望,v,0
1065,崩盘,v,0
1065,空仓,v,0
1065,有人,r,0
1065,说,v,0
1065,希望,v,0
1065,茅,n,0
1066,接近,v,1
1066,年底,t,1
1066,消费,vn,1
1066,能涨,v,1
1066,波,ns,1
1067,消费,vn,1
1067,科技,n,1
1067,两手抓,l,1
1067,民族,n,1
1067,品牌,n,1
1067,主题,n,1
1067,反弹,v,1
1068,全,a,0
1068,仓,nr,0
1069,复盘,v,0
1071,散户,n,0
1071,买,v,0
1071,少,a,0
1071,可怜,v,0
1071,基民,n,0
1071,钱,n,0
1071,基金,n,0
1072,记录,n,0
1072,赚,v,0
1072,万,m,0
1072,第一天,m,0
1072,回血,v,0
1072,元,m,0
1072,年岁,n,0
1073,价值,n,0
1073,元,m,0
1073,哈欠,nr,0
1074,绑架,v,1
1074,上证,j,1
1074,大盘,n,1
1074,指数,n,1
1074,稳,a,1
1074,只能,v,1
1074,悬在空中,i,1
1075,跑,v,0
1075,几个,m,0
1075,意,n,0
1075,跑,v,0
1075,傻儿,n,0
1076,捐赠,v,1
1076,亿元,m,1
1076,公益,n,1
1076,助学,n,1
1076,活动,vn,1
1076,华樽杯,nr,1
1076,第届,m,1
1076,中,f,1
1077,当年,t,0
1077,谁家,r,0
1077,台,q,0
1077,彩色,n,0
1077,电视机,n,0
1077,城市,ns,0
1077,里,f,0
1077,半个,m,0
1077,胡同,nr,0
1077,搬,v,0
1077,板,n,0
1078,回来,v,1
1078,傲,a,1
1079,涨,v,1
1079,万物,n,1
1079,生,vn,1
1080,强攻,v,0
1080,催化剂,n,0
1081,涨,v,1
1081,永无,b,1
1081,牛市,n,1
1082,赶紧,d,0
1082,涨停,v,0
1083,中轨,v,0
1084,鸡精,n,1
1085,下周,t,0
1085,砸,v,0
1085,盘,q,0
1085,毛估估,nr,0
1086,真,d,0
1086,坚挺,a,0
1087,午,tg,0
1087,评,v,0
1087,心,n,0
1087,静水,n,0
1087,今早,t,0
1087,说,v,0
1087,做,v,0
1087,不到,v,0
1087,心,n,0
1087,静水,n,0
1088,茅升,nr,1
1088,万物,n,1
1089,不让,v,0
1089,骂,v,0
1089,只能,v,0
1089,发传单,n,0
1089,骂,v,0
1090,稳住,v,1
1090,场子,n,1
1090,小时,n,1
1090,大盘,n,1
1090,估计,v,1
1091,明德,nr,1
1091,生物,n,1
1091,价值,n,1
1091,元,m,1
1091,股,q,1
1092,王者,n,1
1092,归来,v,1
1093,公,n,1
1093,私募,a,1
1093,基金,n,1
1093,大气,n,1
1093,抬高,v,1
1093,股价,n,1
1093,外资,n,1
1093,跑,v,1
1093,路,n,1
1093,雷锋,nr,1
1094,踏空,n,0
1094,做做,v,0
1094,飞,v,0
1095,嘴巴,n,0
1095,吹破,v,0
1095,年薪,n,0
1095,万,m,0
1095,买,v,0
1095,股票,n,0
1095,赚来,v,0
1096,最爱,a,1
1096,轻轻松松,z,1
1096,十万块,m,1
1096,女,b,1
1097,真好玩,a,1
1097,清一色,i,1
1097,唱衰,n,1
1097,帖子,n,1
1098,茅坑,n,0
1098,买,v,0
1098,水坑,n,0
1098,人害,n,0
1098,密,n,0
1099,太弱,a,1
1100,高开低走,l,0
1100,捂,v,0
1100,脸,n,0
1101,买,v,0
1101,中,f,0
1101,石油,n,0
1102,茅坑,n,1
1102,拉,v,1
1102,哀鸿遍野,i,1
1103,大跌,v,0
1104,带领,v,0
1104,大盘,n,0
1104,快速,d,0
1104,翻绿,v,0
1105,转发,v,0
1106,退市,v,0
1106,天天,t,0
1106,稳,a,0
1106,指数,n,0
1106,指数,n,0
1106,个股,n,0
1106,亏死,v,0
1107,走出,v,1
1107,股票,n,1
1107,形态,n,1
1108,毛毛,nr,0
1108,号,m,0
1108,肯定,v,0
1108,拉稀,nr,0
1108,一泻千里,i,0
1108,那种,r,0
1109,近期,t,1
1109,关注,v,1
1109,保利,n,1
1109,发展,vn,1
1110,主力,n,0
1110,砸,v,0
1110,盘,q,0
1110,主力,n,0
1110,走,v,0
1110,套,q,0
1110,死,v,0
1110,散户,n,0
1110,机构,n,0
1110,出逃,v,0
1111,受,v,1
1111,二遍,m,1
1111,苦,a,1
1111,遭,v,1
1111,二次,m,1
1111,罪,zg,1
1112,亿,m,1
1112,亿,m,1
1113,转发,v,0
1114,酒,n,0
1114,喝,vg,0
1114,收藏品,n,0
1115,好去处,l,1
1115,元森赫,nr,1
1116,美股,m,0
1116,期货,n,0
1116,持续,vd,0
1116,上涨,v,0
1116,纳指,nz,0
1116,期货,n,0
1116,涨,v,0
1116,超,v,0
1116,标普,n,0
1116,指数,n,0
1116,期货,n,0
1117,坐稳,v,1
1117,发射,v,1
1118,银行,n,0
1118,涨,v,0
1118,点,m,0
1118,太弱,a,0
1118,远远,d,0
1118,弱,a,0
1118,面板,n,0
1118,真,d,0
1119,基民,n,1
1119,钱,n,1
1119,真,d,1
1119,钱,n,1
1119,大笑,v,1
1119,勇敢,a,1
1119,追,v,1
1120,加油,v,1
1120,分钟,q,1
1120,舍得,v,1
1120,重庆,ns,1
1120,一把,m,1
1121,龙头,n,1
1121,再现,v,1
1122,指数,n,1
1123,涨,v,1
1123,永无,b,1
1123,牛市,n,1
1123,大笑,v,1
1123,大笑,v,1
1123,大笑,v,1
1124,老刀,n,0
1124,五粮液,n,0
1124,古井,n,0
1124,贡酒,n,0
1124,短板,n,0
1125,基金,n,1
1125,拉,v,1
1125,外资,n,1
1125,爸爸,n,1
1125,套现,v,1
1126,风景,n,1
1126,独好,a,1
1126,加油,v,1
1126,失利,vn,1
1126,沮丧,a,1
1127,万科,nz,1
1127,午后,t,1
1127,封,q,1
1127,住,v,1
1127,涨停,v,1
1127,进一步,d,1
1127,稳定,a,1
1127,房地产,j,1
1127,板块,n,1
1127,不错,a,1
1127,滴,v,1
1128,带领,v,1
1128,大盘,n,1
1128,冲击,vn,1
1129,希望,v,0
1129,和众,n,0
1129,估计,v,0
1129,除以,c,0
1129,资本,n,0
1129,市场,n,0
1130,上证,j,1
1130,现价,n,1
1130,点,m,1
1130,本轮,r,1
1130,下跌,v,1
1130,调整,vn,1
1130,时间,n,1
1130,朋友,n,1
1131,冇,yg,0
1132,涨点,n,1
1132,指数,n,1
1132,全,a,1
1132,被,p,1
1132,水酒,n,1
1132,占,v,1
1133,买少,v,0
1133,后悔,v,0
1133,赚,v,0
1133,一百万,m,0
1134,肯定,v,0
1134,说,v,0
1134,底部,f,0
1134,大胆,n,0
1134,吃,v,0
1134,进,v,0
1135,今日,t,1
1135,行业,n,1
1135,板块,n,1
1135,资金,n,1
1135,流向,n,1
1135,走势,n,1
1136,永安,ns,0
1136,期货,n,0
1136,进,v,0
1137,天湖,ns,1
1137,看着,v,1
1137,一串串,n,1
1137,硕大,a,1
1137,葡萄,n,1
1137,摸,v,1
1137,口袋,n,1
1137,半文,m,1
1137,钱,n,1
1138,冇,yg,0
1138,子,ng,0
1139,低价,n,0
1139,上涨,v,0
1139,行情,n,0
1139,高价股,n,0
1139,没戏,v,0
1139,行情,n,0
1140,第十一届,m,1
1140,国际,n,1
1140,酒类,n,1
1140,博览会,n,1
1140,吸引,v,1
1140,民众,n,1
1141,市值,n,0
1141,亿,m,0
1141,中兴通讯,nt,0
1141,市值,n,0
1141,亿,m,0
1141,古井,n,0
1141,贡酒,n,0
1142,万,m,1
1142,亏到,v,1
1142,万,m,1
1142,走,v,1
1142,智商,n,1
1143,刚刚,d,1
1143,市值,n,1
1143,亿,m,1
1143,数字,n,1
1144,股价,n,1
1144,明年,t,1
1144,中秋节,t,1
1144,创新,v,1
1144,高,a,1
1145,回归,v,1
1145,愉快,a,1
1145,愉快,a,1
1145,愉快,a,1
1145,抱拳,v,1
1145,抱拳,v,1
1145,抱拳,v,1
1146,点,m,0
1146,雷战古,nz,0
1147,基建,a,1
1147,狂魔,n,1
1147,爆发,v,1
1147,基建,a,1
1147,拉升,v,1
1147,选择,v,1
1147,进场,n,1
1148,国,n,1
1148,接盘,v,1
1148,买,v,1
1148,手,n,1
1148,尽力,d,1
1149,忍住,v,0
1149,干,v,0
1149,万底,t,0
1149,仓,n,0
1149,周一,t,0
1149,跑,v,0
1150,御,vg,1
1150,银,ng,1
1150,起飞,v,1
1151,垃圾,n,0
1151,板块,n,0
1152,超过,v,0
1152,西发,nz,0
1153,礼品,n,0
1153,酒,n,0
1153,权势,n,0
1153,喝,vg,0
1153,消灭,v,0
1153,未来,t,0
1154,新型,b,1
1154,牛市,n,1
1154,空,n,1
1155,买,v,0
1155,希望,v,0
1155,跌,v,0
1155,点,q,0
1156,每日,r,0
1156,收评,v,0
1156,酒,n,0
1156,低,a,0
1156,开高,v,0
1156,走,v,0
1156,逆势上涨,l,0
1157,跌倒,v,0
1157,每股,r,0
1157,元,m,0
1158,做,v,1
1158,一段,m,1
1158,行情,n,1
1158,历史性,n,1
1158,双头,n,1
1158,世纪,n,1
1158,顶,v,1
1158,确立,v,1
1159,回顾,v,1
1159,过往,t,1
1159,暴露,v,1
1159,缺陷,v,1
1159,犯,v,1
1159,承受,v,1
1160,水中,s,0
1160,懂,v,0
1160,翻翻,v,0
1160,翻,v,0
1161,沪,j,1
1161,深,a,1
1161,两,m,1
1161,市,n,1
1161,成交额,n,1
1161,有望,v,1
1161,突破,vn,1
1161,万亿,m,1
1162,慢慢,d,1
1162,回升,v,1
1163,北向,f,1
1163,亿,m,1
1163,估计,v,1
1163,套,q,1
1163,久,a,1
1164,梭哈,nrt,0
1164,火箭,n,0
1164,火箭,n,0
1164,主力,n,0
1164,主力,n,0
1164,主力,n,0
1164,主力,n,0
1164,上涨,v,0
1165,卖出,v,0
1165,评级,vn,0
1165,目标价,n,0
1165,操作,v,0
1165,建议,n,0
1165,空,a,0
1165,仓,nr,0
1165,戏,n,0
1165,面,n,0
1165,面,n,0
1165,韭菜,n,0
1166,两,m,0
1166,市,n,0
1166,早上,t,0
1166,激烈,a,0
1166,空,n,0
1166,博弈,v,0
1166,市场,n,0
1167,升,zg,0
1167,翘尾,v,0
1167,调整,vn,0
1167,出货,v,0
1168,买,v,0
1168,自娱自乐,n,0
1169,主力,n,0
1169,慢,a,0
1169,出货,v,0
1169,进,v,0
1169,散户,n,0
1169,进,v,0
1170,出货,v,0
1171,开盘,v,0
1171,跑,v,0
1171,跑,v,0
1171,完,v,0
1171,还涨,v,0
1171,空间,n,0
1171,现,tg,0
1172,诱骗,v,0
1172,没人接,v,0
1172,盘,q,0
1172,急呀,n,0
1173,静默,nr,1
1173,无声,d,1
1173,暗流,n,1
1173,涌动,v,1
1173,先知先觉者,n,1
1173,上车,n,1
1174,吉利,ns,0
1174,解盘,v,0
1174,到达,v,0
1174,周线,n,0
1174,支撑,v,0
1174,止跌,v,0
1174,信号,n,0
1174,确认,v,0
1175,权重股,nr,0
1175,接住烂茅,i,0
1175,跑路,n,0
1176,线,n,0
1176,级别,n,0
1176,二次,m,0
1176,探底,v,0
1176,倒车,v,0
1176,接,v,0
1176,机会,n,0
1177,涨,v,0
1177,多年,m,0
1177,炒股,v,0
1177,经验,n,0
1177,关,v,0
1178,永别,d,0
1178,千点,m,0
1179,北向,f,1
1179,惯,n,1
1179,低位,n,1
1179,割肉,n,1
1179,追涨,v,1
1179,东西,ns,1
1180,奇迹,n,1
1180,涨,v,1
1180,见到,v,1
1180,跌,v,1
1180,努力,ad,1
1181,高开低走,l,1
1181,暴力,n,1
1181,洗盘,v,1
1181,短线,b,1
1181,最少,d,1
1181,补,v,1
1181,缺口,n,1
1182,成股,n,1
1182,王,nr,1
1182,底气,n,1
1182,万亿,m,1
1182,基酒,n,1
1182,尤如,nr,1
1182,金山,nr,1
1183,九牧王,nr,0
1183,麻烦,an,0
1183,哪位,r,0
1183,游资,vn,0
1183,大哥,n,0
1183,拉,v,0
1183,盘子,n,0
1183,拉,v,0
1184,趋势,n,0
1184,变,v,0
1184,美股,m,0
1184,张升,nr,0
1184,拉升,v,0
1184,一把,m,0
1184,下跌,v,0
1184,途中,s,0
1184,反弹,v,0
1185,明天,t,0
1185,涨停,v,0
1185,想,v,0
1185,想,v,0
1186,吃,v,0
1186,一点点,m,0
1186,一点点,m,0
1186,大牛股,n,0
1186,歌尔,nrt,0
1186,股份,n,0
1186,吃,v,0
1187,高开高,nr,1
1187,走,v,1
1187,永远,d,1
1187,梦想,n,1
1187,挨掌,v,1
1187,啪啪,o,1
1187,啪,o,1
1187,想,v,1
1188,抱团,n,0
1188,取暖,v,0
1188,股,q,0
1188,豪横,a,0
1188,多元,m,0
1188,涨,v,0
1188,上千,m,0
1188,反馈,v,0
1188,地中,s,0
1188,小盘,n,0
1189,走,v,0
1189,两天,m,0
1189,十万,m,0
1189,大肉,n,0
1190,吃,v,0
1190,一点点,m,0
1190,歌尔,nrt,0
1190,股份,n,0
1190,吃,v,0
1190,不吃,v,0
1190,手,n,0
1190,发痒,v,0
1191,冰激凌,n,1
1191,卖,v,1
1191,酒,n,1
1192,周一,t,0
1192,说,v,0
1192,大盘,n,0
1192,盘整,vn,0
1192,天,q,0
1192,基石,n,0
1192,打稳,v,0
1192,涨,v,0
1192,符合,v,0
1193,兄弟,n,0
1193,撤,v,0
1193,陪,v,0
1193,玩,v,0
1193,好自为之,i,0
1194,买上,v,1
1194,十手,m,1
1194,八手,m,1
1194,坐等,v,1
1194,退休,v,1
1195,每周五,l,1
1195,红,a,1
1195,下周,t,1
1195,绿,a,1
1195,四天,m,1
1196,赶紧,d,0
1196,跑,v,0
1197,要死,v,0
1197,磕到,v,0
1197,移仓,v,0
1197,千红,i,0
1197,制药,n,0
1197,强,a,0
1197,牛,n,0
1197,爆发,v,0
1198,股,q,1
1198,风云,n,1
1198,分化,vn,1
1198,时代,n,1
1199,跑,v,1
1199,几个,m,1
1199,意,n,1
1200,价值,n,1
1200,投资,vn,1
1200,股,q,1
1200,短线,b,1
1201,糖酒会,n,0
1201,冷冷清清,z,0
1201,层层,n,0
1201,设卡,n,0
1201,进都,d,0
1201,进不了,v,0
1202,北向,f,0
1202,昨天,t,0
1202,大幅,d,0
1202,减,v,0
1202,持股,v,0
1202,再度,d,0
1202,被,p,0
1202,打脸,v,0
1203,挂,v,0
1203,伪,j,0
1203,科技股,n,0
1203,难,a,0
1203,发展,vn,0
1204,要死,v,0
1204,磕到,v,0
1204,移仓,v,0
1204,千红,i,0
1204,制药,n,0
1204,强,a,0
1206,抢,v,1
1206,发,v,1
1206,翰宇,nz,1
1206,药业,n,1
1206,携手,v,1
1206,医药,n,1
1206,推进,v,1
1206,抗感染,l,1
1206,创新,v,1
1206,药,n,1
1208,上车,n,1
1209,涨停,v,0
1209,成本,n,0
1209,低,a,0
1209,一点,m,0
1210,高,a,0
1210,开,v,0
1210,好事,n,0
1211,抛弃,v,1
1211,幻想,n,1
1211,冲高,v,1
1211,离场,n,1
1211,机会难得,l,1
1212,跳空,vn,0
1212,缺口,n,0
1212,补,vn,0
1212,没完没了,l,0
1213,不错,a,1
1213,唯一,b,1
1213,一只,m,1
1213,重复,d,1
1213,操作,v,1
1213,长期,d,1
1213,持有,v,1
1213,股票,n,1
1213,前,f,1
1214,大盘,n,1
1214,暴跌,v,1
1214,恶炒,v,1
1214,关系,n,1
1214,很大,a,1
1214,严惩,v,1
1214,相关,v,1
1214,责任人,n,1
1215,退场,n,0
1216,大宗,m,0
1216,交易,n,0
1216,成交,v,0
1216,万元,m,0
1216,折价,n,0
1217,涌进,v,1
1217,亿,m,1
1217,挂,v,1
1217,高点,n,1
1218,买不起,v,0
1218,想,v,0
1218,沾,v,0
1218,沾,v,0
1218,拉,v,0
1218,几个,m,0
1218,涨停,v,0
1219,套,q,1
1219,一帮,m,1
1219,酒鬼,n,1
1219,下跌,v,1
1220,南水,ns,0
1220,手里,s,0
1220,票,n,0
1220,抛,v,0
1220,完,v,0
1221,犹豫不决,i,1
1221,大忌,n,1
1221,抄底,n,1
1222,亏损,vn,0
1222,先,d,0
1222,跑,v,0
1222,路,n,0
1222,下周,t,0
1223,犹豫,a,1
1223,抄底,n,1
1223,抄底,n,1
1223,待涨,v,1
1224,忠告,n,0
1224,线,n,0
1224,大黑,ns,0
1224,棒,zg,0
1224,预警,vn,0
1224,中线,n,0
1224,下跌,v,0
1224,成势,n,0
1224,短,a,0
1225,持股,v,0
1225,最多,d,0
1225,过山车,n,0
1225,追涨,v,0
1225,掀,v,0
1226,大金刚,nr,1
1226,反弹,v,1
1226,犹豫,a,1
1226,抄底,n,1
1226,抄底,n,1
1226,待涨,v,1
1227,酒,n,0
1227,酒,n,0
1228,抄底,n,0
1228,抄底,n,0
1228,短期,b,0
1228,震荡,v,0
